		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
2024-04-30	11:56:00	287.747	297.602	293.969	31.092	65.302	18.102	262.877	0	67.2	752.59	4
2024-04-30	11:57:00	293.342	302.858	299.092	31.625	68.415	18.118	267.466	0	56.8	752.55	2.2
2024-04-30	11:58:00	301.003	310.282	305.927	31.922	69.918	18.075	274.005	0	38.3	752.5	2.3
2024-04-30	11:59:00	319.757	330.296	324.412	33.129	67.28	18.033	291.283	0	58	752.52	3.8
2024-04-30	12:00:00	348.062	358.236	354.108	36.401	68.325	18.075	317.707	0	64	752.49	2.8
2024-04-30	12:01:00	376.536	387.435	383.115	39.294	70.591	18.118	343.821	0	60.2	752.54	2.2
2024-04-30	12:02:00	389.982	399.88	397.944	40.646	71.419	18.118	357.299	0	38.6	752.43	1.4
2024-04-30	12:03:00	376.694	387.572	383.617	40.012	69.147	18.145	343.605	0	64.8	752.32	3.8
2024-04-30	12:04:00	384.051	395.229	391.836	41.441	68.538	18.302	350.395	0	66.1	752.37	4.2
2024-04-30	12:05:00	377.439	388.89	385.811	41.577	61.539	18.374	344.235	0	53.8	752.41	3.1
2024-04-30	12:06:00	370.173	381.135	377.987	40.999	64.64	18.487	336.988	0	31.2	752.38	1.2
2024-04-30	12:07:00	368.063	378.647	375.964	40.771	64.205	18.529	335.193	0	68.6	752.45	1.4
2024-04-30	12:08:00	367.461	377.17	375.272	40.932	63.595	18.585	334.34	0	13.6	752.4	2
2024-04-30	12:09:00	365.185	375.069	372.688	40.808	64.666	18.641	331.88	0	12.6	752.29	2.3
2024-04-30	12:10:00	365.769	374.656	372.816	41.159	67.856	18.754	331.656	0	90	752.4	2.4
2024-04-30	12:11:00	376.113	385.216	383.992	42.736	64.09	18.842	341.255	0	75.1	752.3	3.4
2024-04-30	12:12:00	393.771	403.578	402.725	45.047	62.972	18.911	357.678	0	48.6	752.36	3
2024-04-30	12:13:00	413.557	424.415	423.829	47.456	63.756	18.983	376.373	0	42.1	752.25	2.7
2024-04-30	12:14:00	430.653	441.505	440.982	49.491	66.695	19.026	391.491	0	71.7	752.36	1.6
2024-04-30	12:15:00	442.246	453.659	453.378	51.035	64.533	19.095	402.344	0	42.1	752.16	1.2
2024-04-30	12:16:00	447.046	458.397	458.246	51.755	64.246	19.138	406.491	0	46.9	752.31	1.9
2024-04-30	12:17:00	448.079	459.29	458.833	51.954	65.308	19.194	406.879	0	81.5	752.21	2.4
2024-04-30	12:18:00	451.662	463.446	463.077	52.656	62.116	19.293	410.421	0	75.3	752.21	4.1
2024-04-30	12:19:00	458.014	469.818	469.107	53.744	61.815	19.322	415.363	0	57.9	752.27	3.9
2024-04-30	12:20:00	464.187	476.856	475.819	54.717	60.515	19.293	421.101	0	61	752.25	3.2
2024-04-30	12:21:00	467.751	481.591	480.506	55.325	61.397	19.264	425.182	0	66.5	752.15	3.4
2024-04-30	12:22:00	472.052	486.11	485.069	55.944	62.766	19.349	429.125	0	68.7	752.19	3.7
2024-04-30	12:23:00	474.739	488.993	488.104	56.393	61.58	19.419	431.711	0	30.7	752.23	2.7
2024-04-30	12:24:00	473.644	487.103	486.572	56.211	60.163	19.451	430.36	0	81.6	752.14	5.3
2024-04-30	12:25:00	468.085	479.49	479.376	55.697	59.649	19.362	423.679	0	50.3	752.05	4.9
2024-04-30	12:26:00	458.599	468.687	469.528	54.409	61.728	19.349	415.119	0	44.4	752.09	2.8
2024-04-30	12:27:00	452.714	462.045	463.413	53.544	61.915	19.493	409.869	0	63.9	752.12	3.3
2024-04-30	12:28:00	449.113	457.529	459.1	53.206	60.978	19.579	405.894	0	52.9	752.14	3.5
2024-04-30	12:29:00	436.994	445.474	447.265	51.931	60.323	19.536	395.334	0	66.3	752.07	4.5
2024-04-30	12:30:00	411.403	420.176	422.009	49.024	59.206	19.605	372.985	0	69.6	752.08	4.4
2024-04-30	12:31:00	377.52	386.751	388.571	45.22	59.444	19.662	343.352	0	71.6	752.08	3.4
2024-04-30	12:32:00	349.386	357.477	359.544	41.83	59.859	19.662	317.715	0	57.3	752.06	2.4
2024-04-30	12:33:00	324.283	331.575	333.079	38.906	60.656	19.704	294.173	0	39.8	752.03	2.7
2024-04-30	12:34:00	308.637	314.353	316.151	36.942	61.55	19.76	279.209	0	37.5	752.02	2
2024-04-30	12:35:00	298.213	302.769	304.957	35.785	60.445	19.803	269.173	0	69	751.98	2.5
2024-04-30	12:36:00	291.193	295.796	297.981	35	59.758	19.958	262.981	0	62.6	751.94	3.2
2024-04-30	12:37:00	284.743	290.062	291.995	34.477	59.552	19.958	257.518	0	34.9	751.99	4
2024-04-30	12:38:00	274.921	280.194	282.172	33.385	59.627	19.931	248.787	0	15.1	751.91	2
2024-04-30	12:39:00	259.675	264.377	266.589	31.55	59.616	19.945	235.039	0	43.2	751.91	2.4
2024-04-30	12:40:00	242.947	246.263	248.559	29.532	57.869	19.915	219.027	0	66.4	751.9	4.2
2024-04-30	12:41:00	226.904	229.812	231.767	27.755	56.99	19.846	204.012	0	66.3	751.89	4.9
2024-04-30	12:42:00	213.056	215.77	217.758	26.207	58.469	19.734	191.551	0	57.1	751.91	4.2
2024-04-30	12:43:00	205.7	208.221	210.208	25.421	58.959	19.734	184.787	0	68.9	751.84	3.9
2024-04-30	12:44:00	201.443	204.063	205.922	25.039	58.03	19.678	180.883	0	60.7	751.79	4.1
2024-04-30	12:45:00	197.996	200.72	202.746	24.567	57.346	19.678	178.179	0	49.5	751.87	2.8
2024-04-30	12:46:00	195.852	199.101	201.208	24.31	57.41	19.662	176.897	0	74.4	751.9	3.3
2024-04-30	12:47:00	194.628	197.98	200.037	23.988	57.9	19.691	176.049	0	60.5	751.89	2.6
2024-04-30	12:48:00	194.126	197.151	199.461	23.937	57.689	19.734	175.525	0	46.1	751.81	2.2
2024-04-30	12:49:00	193.751	196.617	198.856	23.865	58.083	19.76	174.99	0	51.9	751.92	3
2024-04-30	12:50:00	192.931	195.659	198.087	23.681	57.943	19.803	174.406	0	63.3	751.84	2
2024-04-30	12:51:00	192.7	195.294	197.763	23.688	57.671	19.832	174.075	0	58.9	751.82	2
2024-04-30	12:52:00	191.829	194.274	196.742	23.489	57.947	19.846	173.253	0	50	751.8	1.5
2024-04-30	12:53:00	190.652	193.237	195.541	23.348	57.251	19.902	172.193	0	30.7	751.79	2.2
2024-04-30	12:54:00	191.531	194.33	196.253	23.531	55.992	19.915	172.721	0	3.3	751.77	2.5
2024-04-30	12:55:00	193.921	195.985	198.47	23.707	55.899	19.945	174.763	0	343.7	751.79	1.6
2024-04-30	12:56:00	198.63	201.048	203.185	24.361	56.375	19.945	178.824	0	5.8	751.75	2.6
2024-04-30	12:57:00	202.68	205.008	207.436	24.87	57.181	19.987	182.566	0	51.1	751.67	3.2
2024-04-30	12:58:00	205.192	207.683	210.084	25.33	55.817	19.987	184.755	0	61	751.71	3.2
2024-04-30	12:59:00	206.174	208.793	211.45	25.376	57.428	19.958	186.074	0	58.6	751.63	2.2
2024-04-30	13:00:00	209.099	212.193	214.508	25.816	55.867	20.033	188.692	0	25.2	751.62	3.6
2024-04-30	13:01:00	214.491	217.007	220.038	26.364	57.772	20.033	193.673	0	23.3	751.66	2.4
2024-04-30	13:02:00	221.466	224.161	226.903	27.226	55.176	20.089	199.677	0	16.6	751.54	3.6
2024-04-30	13:03:00	225.639	228.441	230.926	27.637	56.592	20.073	203.289	0	16.7	751.68	3
2024-04-30	13:04:00	227.464	230.559	232.921	27.784	54.45	20.089	205.137	0	7.7	751.59	2.9
2024-04-30	13:05:00	227.572	230.717	233.442	27.569	58.532	20.046	205.873	0	16.2	751.58	0.8
2024-04-30	13:06:00	227.211	230.377	233.36	27.288	57.186	20.131	206.072	0	69.4	751.59	0.7
2024-04-30	13:07:00	229.317	232.231	235.236	27.451	55.437	20.214	207.785	0	84.6	751.49	1.8
2024-04-30	13:08:00	236.793	239.672	242.48	28.238	54.311	20.158	214.242	0	60.9	751.54	1.2
2024-04-30	13:09:00	245.294	248.279	250.962	29.223	53.667	20.172	221.739	0	321.7	751.5	0.9
2024-04-30	13:10:00	246.155	249.173	252.149	29.287	55.883	20.158	222.862	0	0	751.45	0.5
2024-04-30	13:11:00	243.193	246.438	249.311	29.031	54.554	20.244	220.28	0	7.5	751.51	1.5
2024-04-30	13:12:00	239.558	242.842	245.345	28.535	54.569	20.3	216.81	0	348.3	751.34	1.8
2024-04-30	13:13:00	241.642	244.678	247.171	28.654	53.406	20.23	218.517	0	41.5	751.35	0.5
2024-04-30	13:14:00	244.218	247.082	249.564	28.711	57.219	20.244	220.853	0	272.4	751.35	0.4
2024-04-30	13:15:00	249.194	252.149	254.277	29.241	54.225	20.313	225.036	0	33.8	751.4	1.6
2024-04-30	13:16:00	260.523	264.082	265.46	30.74	58.074	20.201	234.72	0	17.7	751.31	1.9
2024-04-30	13:17:00	274.097	278.046	279.119	32.019	59.888	20.115	247.099	0	326.5	751.39	0.5
2024-04-30	13:18:00	301.219	306.118	305.711	35.337	59.53	20.089	270.374	0	310.6	751.31	3.4
2024-04-30	13:19:00	323.815	328.536	328.513	38.262	61.145	19.79	290.25	0	307.4	751.28	2.2
2024-04-30	13:20:00	298.85	304.269	303.821	35.401	61.626	19.662	268.42	0	314.1	751.24	2.4
2024-04-30	13:21:00	284.763	289.491	289.685	33.776	62.272	19.52	255.909	0	284.4	751.23	3.2
2024-04-30	13:22:00	291.22	296.039	296.128	34.494	62.313	19.536	261.634	0	273.5	751.29	2.4
2024-04-30	13:23:00	282.87	287.572	287.746	33.356	63.006	19.579	254.39	0	315.7	751.25	3.1
2024-04-30	13:24:00	251.896	256.345	256.726	30.283	61.467	19.536	226.443	0	321.6	751.24	3.3
2024-04-30	13:25:00	235.026	239.068	239.484	28.275	62.41	19.419	211.209	0	311.4	751.31	2.3
2024-04-30	13:26:00	221.027	225.543	225.518	26.817	62.182	19.405	198.701	0	272.6	751.19	3.6
2024-04-30	13:27:00	205.743	209.759	210.24	24.685	62.772	19.349	185.555	0	285.4	751.3	1.3
2024-04-30	13:28:00	193.504	197.993	197.922	23.807	62.912	19.181	174.116	0	262.8	751.17	3
2024-04-30	13:29:00	182.126	186.218	186.397	22.297	64.846	19.082	164.1	0	295.7	751.24	2.2
2024-04-30	13:30:00	171.826	175.966	175.764	21.519	64.365	19.039	154.245	0	294.6	751.21	4
2024-04-30	13:31:00	159.638	163.201	163.137	19.757	66.247	18.855	143.38	0	273.2	751.22	1.1
2024-04-30	13:32:00	148.512	151.671	151.649	18.335	67.811	18.855	133.313	0	227.9	751.13	1.1
2024-04-30	13:33:00	136.577	139.777	139.88	17.366	67.158	18.77	122.514	0	237.3	751.19	2.1
2024-04-30	13:34:00	125.45	128.94	128.6	16.571	66.965	18.671	112.029	0	218.3	751.17	4.7
2024-04-30	13:35:00	114.664	117.874	117.528	14.369	69.701	18.612	103.159	0	248.9	751.18	0.9
2024-04-30	13:36:00	108.022	110.923	110.519	13.613	68.599	18.572	96.906	0	240.2	751.18	2.1
2024-04-30	13:37:00	104.04	106.681	106.467	13.023	68.719	18.543	93.444	0	288.1	751.2	1.4
2024-04-30	13:38:00	103.275	105.504	105.329	13.228	68.14	18.513	92.1	0	254.5	751.2	1.4
2024-04-30	13:39:00	106.087	108.178	107.716	14.071	68.003	18.457	93.645	0	277.7	751.18	3.1
2024-04-30	13:40:00	109.812	111.057	111.437	14.667	68.616	18.388	96.77	0	246.7	751.21	3.5
2024-04-30	13:41:00	114.979	116.709	117.007	15.583	67.51	18.302	101.424	0	296.4	751.22	4.1
2024-04-30	13:42:00	119.065	121.096	121.317	16.117	68.419	18.233	105.199	0	277.5	751.24	4
2024-04-30	13:43:00	124.479	126.649	126.793	16.884	69.005	18.187	109.909	0	266.5	751.17	4.7
2024-04-30	13:44:00	130.694	133.012	132.943	17.485	68.101	18.131	115.458	0	274.2	751.19	4.4
2024-04-30	13:45:00	136.877	139.048	139.656	17.845	68.526	18.102	121.811	0	281	751.15	3.8
2024-04-30	13:46:00	141.721	144.225	144.262	18.013	69.465	18.118	126.249	0	248.3	751.21	1.6
2024-04-30	13:47:00	146.659	149.135	149.025	18.956	70.594	18.102	130.069	0	210.6	751.14	4.3
2024-04-30	13:48:00	150.777	154.354	153.242	19.589	69.762	18.033	133.652	0	227.7	751.14	4.6
2024-04-30	13:49:00	156.589	159.711	158.647	19.781	70	17.99	138.866	0	209.3	751.11	4.3
2024-04-30	13:50:00	162.332	167.593	164.738	21.11	69.912	17.904	143.628	0	224	751.14	5.4
2024-04-30	13:51:00	171.205	174.976	171.272	21.658	71.882	17.779	149.614	0	225.1	751.17	4.6
2024-04-30	13:52:00	176.915	182.042	177.145	22.246	73.42	17.637	154.899	0	203.7	751.12	3.4
2024-04-30	13:53:00	186.729	190.704	186.318	23.257	76.986	17.338	163.06	0	193.7	751.12	4.8
2024-04-30	13:54:00	195.653	200.707	195.691	24.137	77.691	17.015	171.554	0	211.7	751.11	4.8
2024-04-30	13:55:00	203.054	208.42	203.726	24.447	78.319	16.828	179.279	0	208.5	751.07	4.4
2024-04-30	13:56:00	204.695	209.893	204.994	24.456	78.535	16.729	180.538	0	200.1	751.07	2.8
2024-04-30	13:57:00	203.985	210.051	204.871	24.381	80.109	16.631	180.49	0	210.1	751.14	3.3
2024-04-30	13:58:00	203.325	210.521	205.383	24.327	78.86	16.601	181.057	0	217.8	751.08	3.1
2024-04-30	13:59:00	208.117	216.855	211.271	24.849	79.546	16.617	186.422	0	221.1	751.16	3.5
2024-04-30	14:00:00	215.576	225.169	218.709	25.405	79.233	16.66	193.304	0	213.3	751.06	4
2024-04-30	14:01:00	223.39	232.9	226.476	26.318	78.429	16.729	200.158	0	225.4	751.13	3.7
2024-04-30	14:02:00	232.277	241.235	234.49	26.945	78.805	16.716	207.545	0	210.6	751.02	3.1
2024-04-30	14:03:00	241.994	249.646	243.431	27.502	79.179	16.743	215.929	0	230.6	751.03	1.5
2024-04-30	14:04:00	249.516	256.588	251.151	28.177	82.311	16.815	222.974	0	224.1	750.93	2.9
2024-04-30	14:05:00	252.344	259.246	254.292	28.447	81.748	16.94	225.845	0	215.5	750.95	2.8
2024-04-30	14:06:00	251.081	258.747	253.33	28.544	79.092	16.97	224.787	0	210.2	750.94	3.4
2024-04-30	14:07:00	247.432	254.805	250.087	28.089	83.643	17.071	221.998	0	206.6	750.95	2.2
